NonDetectFlag,Parameter ID,S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,179,42000,,0.3,101,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,42000,,0.22,101,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,42000,,0.2,101,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,5.81,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,5.51,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,2.03,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,2,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,1.76,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,1.36,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,1.23,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,1,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.91,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.8,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.75,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.74,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.71,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.68,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.6,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.53,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.52,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.5,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.47,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.45,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.43,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.42,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.39,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.38,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.37,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.35,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.34,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.33,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.31,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.29,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.27,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.26,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.25,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.24,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.23,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.22,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.21,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.2,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.19,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.18,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,17000,39,0.15,21,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,2.43,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,1.08,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.95,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.94,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.78,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.66,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.6,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.51,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.44,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.42,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.4,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.38,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.35,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.31,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.26,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.24,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,15400,97,0.23,19,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,3.01,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,2.41,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,2.4,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,2.38,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,2.3,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,2.05,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,1.9,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,1.21,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,1.14,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,1.01,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.99,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.96,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.86,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.84,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.76,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.74,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.66,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.53,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.52,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.51,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.42,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.4,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.39,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.35,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.34,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.29,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.28,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.24,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,84000,35,0.21,18,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,4.66,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,2.99,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,2.66,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,2.2,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,2.06,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.92,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.8,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.75,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.74,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.71,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.64,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.6,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.59,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.55,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.41,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.39,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.36,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.26,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.25,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.23,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.2,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.15,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.13,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.06,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.04,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.02,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1.01,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,1,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.99,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.97,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.96,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.91,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.86,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.84,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.82,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
FALSE,179,106000,18,0.79,17,48,,,"Nitrite plus nitrate, water, unfiltered, milligrams per liter as nitrogen",p00630
