,Location,study_name,parameter,type,season,concentration,nondetect_flag,study_id,access_id,field_collection_end_date,field_collection_start_date,SiteID,COM,RES,constant,depSplusN,impervious,logPopulation,logTraffic,nighttime_lights,pm25,population,roadDensity,traffic
82,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,1,71.2,FALSE,WAR044501_S8D,14211,1/23/2013,1/23/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
83,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,1,1.046,FALSE,WAR044501_S8D,100105,NA,2/24/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
84,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Zinc - Water - Total,COM,1,180,FALSE,WAR044501_S8D,15868,2/6/2013,2/5/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
85,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,2,22.9,FALSE,WAR044501_S8D,24724,4/27/2011,4/26/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
86,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,COM,1,72000,FALSE,WAR044501_S8D,18887,3/7/2013,3/6/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
87,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,CPAH - Water - Total,COM,1,0.0917,FALSE,WAR044501_S8D,103448,NA,3/2/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
88,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,4,10.7,FALSE,WAR044501_S8D,40491,12/15/2012,12/15/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
89,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,4,14.4,FALSE,WAR044501_S8D,39763,12/10/2012,12/9/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
90,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Zinc - Water - Total,COM,2,82.8,FALSE,WAR044501_S8D,23072,4/14/2011,4/13/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
91,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,4,18.3,FALSE,WAR044501_S8D,33290,10/14/2009,10/14/2009,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
92,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,1,15.4,FALSE,WAR044501_S8D,20665,3/25/2010,3/25/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
93,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,4,35.4,FALSE,WAR044501_S8D,35207,10/28/2011,10/28/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
94,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,1,32.7,FALSE,WAR044501_S8D,14208,1/23/2013,1/23/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
95,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,4,334,FALSE,WAR044501_S8D,36136,11/2/2011,11/2/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
96,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,1,1.0117,FALSE,WAR044501_S8D,100206,NA,3/13/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
97,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,1,45.5,FALSE,WAR044501_S8D,15866,2/6/2013,2/5/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
98,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,2,15.2,FALSE,WAR044501_S8D,21591,4/2/2010,4/2/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
99,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,2,19.7,FALSE,WAR044501_S8D,23068,4/14/2011,4/13/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
100,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,4,2.575,FALSE,WAR044501_S8D,100126,NA,11/1/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
101,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,HPAH - Water - Total,COM,4,0.4863,FALSE,WAR044501_S8D,102238,NA,11/16/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
102,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,COM,2,65200,FALSE,WAR044501_S8D,24451,4/27/2010,4/26/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
103,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,4,0.4566,FALSE,WAR044501_S8D,100130,NA,11/30/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
104,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,1,0.5241,FALSE,WAR044501_S8D,100104,NA,2/24/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
105,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,COM,4,165000,FALSE,WAR044501_S8D,39336,11/30/2010,11/30/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
106,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,CPAH - Water - Total,COM,4,0.0094,TRUE,WAR044501_S8D,103429,NA,12/7/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
107,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,4,433,FALSE,WAR044501_S8D,33280,10/14/2009,10/14/2009,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
108,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,4,381,FALSE,WAR044501_S8D,39667,12/8/2010,12/7/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
109,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,HPAH - Water - Total,COM,2,0.5128,FALSE,WAR044501_S8D,102226,NA,4/13/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
110,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,1,0.6891,FALSE,WAR044501_S8D,100205,NA,3/13/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
111,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,2,144,FALSE,WAR044501_S8D,24433,4/27/2010,4/26/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
112,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,COM,1,270000,FALSE,WAR044501_S8D,16519,2/12/2011,2/12/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
113,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Zinc - Water - Total,COM,3,80.1,FALSE,WAR044501_S8D,31712,9/19/2009,9/19/2009,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
114,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,4,0.4273,FALSE,WAR044501_S8D,100184,NA,12/9/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
115,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,CPAH - Water - Total,COM,1,0.182,FALSE,WAR044501_S8D,103446,NA,2/5/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
116,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,HPAH - Water - Total,COM,2,0.2535,FALSE,WAR044501_S8D,102208,NA,4/2/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
117,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,1,0.643,FALSE,WAR044501_S8D,100111,NA,3/25/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
118,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,1,0.229,FALSE,WAR044501_S8D,100107,NA,3/11/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
119,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,1,21.9,FALSE,WAR044501_S8D,13898,1/21/2011,1/20/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
120,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Zinc - Water - Total,COM,1,82.5,FALSE,WAR044501_S8D,13903,1/21/2011,1/20/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
121,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,1,167,FALSE,WAR044501_S8D,20667,3/25/2010,3/25/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
122,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,HPAH - Water - Total,COM,2,0.2895,FALSE,WAR044501_S8D,102210,NA,4/26/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
123,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,1,0.2785,FALSE,WAR044501_S8D,100108,NA,3/11/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
124,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,4,1.452,FALSE,WAR044501_S8D,100168,NA,11/16/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
125,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,CPAH - Water - Total,COM,4,0.0635,FALSE,WAR044501_S8D,103442,NA,11/23/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
126,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,CPAH - Water - Total,COM,1,0.0507,FALSE,WAR044501_S8D,103447,NA,2/25/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
127,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,CPAH - Water - Total,COM,4,0.2677,FALSE,WAR044501_S8D,103435,NA,10/10/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
128,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,HPAH - Water - Total,COM,4,0.2892,FALSE,WAR044501_S8D,102246,NA,12/9/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
129,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,1,187,FALSE,WAR044501_S8D,19467,3/11/2010,3/11/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
130,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,HPAH - Water - Total,COM,1,0.3649,FALSE,WAR044501_S8D,102222,NA,1/20/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
131,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,2,201,FALSE,WAR044501_S8D,23075,4/14/2011,4/13/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
132,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,2,213,FALSE,WAR044501_S8D,21612,4/2/2010,4/2/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
133,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,4,5.02,FALSE,WAR044501_S8D,33690,10/19/2012,10/18/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
134,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,4,21.7,FALSE,WAR044501_S8D,35202,10/28/2011,10/28/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
135,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,1,0.1926,FALSE,WAR044501_S8D,100197,NA,2/25/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
136,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,1,1.015,FALSE,WAR044501_S8D,100200,NA,3/2/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
137,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,4,4.81,FALSE,WAR044501_S8D,40219,12/14/2012,12/13/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
138,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,1,4.391,FALSE,WAR044501_S8D,100137,NA,1/5/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
139,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Zinc - Water - Total,COM,4,46.8,FALSE,WAR044501_S8D,40216,12/14/2012,12/13/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
140,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,1,23.9,FALSE,WAR044501_S8D,20664,3/25/2010,3/25/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
141,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,1,356,FALSE,WAR044501_S8D,16487,2/12/2011,2/12/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
142,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,4,28.2,FALSE,WAR044501_S8D,39342,11/30/2010,11/30/2010,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
143,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Zinc - Water - Total,COM,4,62.7,FALSE,WAR044501_S8D,33286,10/14/2009,10/14/2009,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
144,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,4,140,FALSE,WAR044501_S8D,33653,10/19/2012,10/18/2012,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
145,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,COM,4,120000,FALSE,WAR044501_S8D,38010,11/16/2011,11/16/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
146,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,COM,2,141,FALSE,WAR044501_S8D,23074,4/14/2011,4/13/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
147,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,COM,1,0.799,FALSE,WAR044501_S8D,100198,NA,2/25/2013,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
148,KICCOMS8D_OUT,King County Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,1,29.7,FALSE,WAR044501_S8D,16525,2/12/2011,2/12/2011,12,0.216052452,-0.671738732,0.087559835,0.902652389,-0.039379718,-0.56353813,-0.002455577,-1.679002799,-0.750304999,-0.452124553,0.032847489,-0.223452611
